index;adc
908;748
909;748
910;748
911;748
912;748
913;748
914;748
915;748
916;748
917;748
918;748
919;748
920;748
921;748
922;748
923;748
924;748
925;748
926;748
927;748
928;748
929;748
930;748
931;748
932;748
933;748
934;748
935;747
936;747
937;747
938;747
939;748
940;747
941;747
942;747
943;747
944;748
945;747
946;747
947;747
948;747
949;747
950;747
951;748
952;747
953;748
954;748
955;747
956;747
957;748
958;747
959;747
960;748
961;747
962;747
963;747
964;747
965;747
966;747
967;748
968;747
969;748
970;747
971;748
972;748
973;748
974;748
975;747
976;747
977;748
978;747
979;748
980;748
981;747
982;747
983;748
984;747
985;748
986;747
987;748
988;747
989;747
990;748
991;747
992;747
993;747
994;747
995;747
996;747
997;747
998;747
999;747
1000;747
1001;747
1002;747
1003;747
1004;747
1005;747
1006;747
1007;747
1008;747
1009;747
1010;747
1011;747
1012;747
1013;747
1014;747
1015;747
1016;747
1017;747
1018;747
1019;747
1020;747
1021;747
1022;747
1023;747
1024;747
1025;747
1026;747
1027;747
1028;747
1029;747
1030;747
1031;747
1032;747
1033;747
1034;747
1035;747
1036;747
1037;747
1038;747
1039;747
1040;747
1041;747
1042;747
1043;747
1044;747
1045;747
1046;747
1047;747
1048;747
1049;747
1050;747
1051;747
1052;747
1053;747
1054;747
1055;747
1056;747
1057;747
1058;747
1059;747
1060;747
1061;747
1062;747
1063;747
1064;747
1065;747
1066;747
1067;747
1068;747
1069;747
1070;747
1071;747
1072;747
1073;747
1074;747
1075;747
1076;747
1077;747
1078;747
1079;747
1080;747
1081;747
1082;747
1083;747
1084;747
1085;747
1086;747
1087;747
1088;747
1089;747
1090;747
1091;747
1092;747
1093;747
1094;747
1095;747
1096;747
1097;746
1098;747
1099;747
1100;747
1101;747
1102;747
1103;747
1104;747
1105;747
1106;747
1107;747
1108;747
1109;747
1110;747
1111;747
1112;747
1113;747
1114;747
1115;747
1116;747
1117;747
1118;747
1119;747
1120;747
1121;747
1122;747
1123;747
1124;747
1125;747
1126;747
1127;747
1128;747
1129;747
1130;747
1131;747
1132;747
1133;747
1134;747
1135;747
1136;747
1137;747
1138;747
1139;747
1140;747
1141;747
1142;747
1143;747
1144;747
1145;747
1146;747
1147;747
1148;747
1149;747
1150;747
1151;747
1152;747
1153;747
1154;747
1155;747
1156;747
1157;747
1158;747
1159;747
1160;747
1161;747
1162;747
1163;747
1164;747
1165;747
1166;747
1167;747
1168;747
1169;747
1170;747
1171;747
1172;747
1173;747
1174;747
1175;747
1176;747
1177;747
1178;747
1179;747
1180;747
1181;747
1182;747
1183;747
1184;747
1185;747
1186;747
1187;747
1188;747
1189;747
1190;747
1191;747
1192;747
1193;747
1194;747
1195;747
1196;747
1197;747
1198;747
1199;747
1200;747
1201;747
1202;747
1203;747
1204;747
1205;747
1206;747
1207;747
1208;747
1209;747
1210;747
1211;747
1212;747
1213;747
1214;747
1215;747
1216;747
1217;747
1218;747
1219;747
1220;747
1221;747
1222;747
1223;747
1224;747
1225;747
1226;747
1227;747
1228;747
1229;747
1230;747
1231;747
1232;747
1233;747
1234;747
1235;747
1236;747
1237;747
1238;747
1239;747
1240;747
1241;747
1242;747
1243;747
1244;747
1245;747
1246;747
1247;747
1248;747
1249;747
1250;747
1251;747
1252;747
1253;747
1254;747
1255;747
1256;747
1257;747
1258;747
1259;747
1260;747
1261;747
1262;747
1263;747
1264;747
1265;747
1266;747
1267;747
1268;747
1269;747
1270;747
1271;747
1272;747
1273;747
1274;747
1275;747
1276;747
1277;747
1278;747
1279;747
1280;747
1281;747
1282;747
1283;747
1284;747
1285;747
1286;747
1287;747
1288;747
1289;747
1290;747
1291;747
1292;747
1293;747
1294;747
1295;747
1296;747
1297;747
1298;747
1299;747
1300;747
1301;747
1302;747
1303;747
1304;747
1305;747
1306;747
1307;747
1308;747
1309;747
1310;747
1311;747
1312;747
1313;747
1314;747
1315;747
1316;747
1317;747
1318;747
1319;747
1320;747
1321;747
1322;747
1323;747
1324;747
1325;747
1326;747
1327;747
1328;747
1329;747
1330;747
1331;747
1332;747
1333;747
1334;747
1335;747
1336;747
1337;747
1338;747
1339;747
1340;747
1341;747
1342;747
1343;747
1344;747
1345;747
1346;747
1347;747
1348;747
1349;747
1350;747
1351;747
1352;747
1353;747
1354;747
1355;747
1356;747
1357;747
1358;747
1359;747
1360;747
1361;747
1362;747
1363;747
1364;747
1365;747
1366;747
1367;747
1368;747
1369;747
1370;747
1371;747
1372;747
1373;747
1374;747
1375;747
1376;747
1377;747
1378;747
1379;747
1380;747
1381;747
1382;747
1383;747
1384;747
1385;747
1386;747
1387;747
1388;747
1389;747
1390;747
1391;747
1392;747
1393;747
1394;747
1395;747
1396;747
1397;747
1398;747
1399;747
1400;747
1401;747
1402;747
1403;747
1404;747
1405;747
1406;747
1407;747
1408;747
1409;747
1410;747
1411;747
1412;747
1413;747
1414;747
1415;747
1416;747
1417;747
1418;747
1419;747
1420;747
1421;747
1422;747
1423;747
1424;747
1425;747
1426;747
1427;747
1428;747
1429;747
1430;747
1431;747
1432;747
1433;747
1434;747
1435;747
1436;747
1437;747
1438;747
1439;747
1440;747
1441;747
1442;747
1443;747
1444;747
1445;747
1446;747
1447;747
1448;747
1449;747
1450;747
1451;747
1452;747
1453;747
1454;747
1455;747
1456;747
1457;747
1458;747
1459;747
1460;747
1461;747
1462;747
1463;747
1464;747
1465;747
1466;747
1467;747
1468;747
1469;747
1470;747
1471;747
1472;747
1473;747
1474;747
1475;747
1476;747
1477;747
1478;747
1479;747
1480;747
1481;747
1482;747
1483;747
1484;747
1485;747
1486;747
1487;747
1488;747
1489;747
1490;747
1491;747
1492;747
1493;747
1494;747
1495;747
1496;747
1497;747
1498;747
1499;747
1500;747
1501;747
1502;747
1503;747
1504;747
1505;747
1506;747
1507;747
1508;747
1509;747
1510;747
1511;747
1512;746
1513;747
1514;747
1515;747
1516;747
1517;747
1518;747
1519;747
1520;747
1521;747
1522;747
1523;747
1524;747
1525;747
1526;747
1527;747
1528;747
1529;747
1530;747
1531;747
1532;747
1533;747
1534;747
1535;747
1536;747
1537;747
1538;747
1539;747
1540;747
1541;747
1542;747
1543;747
1544;747
1545;747
1546;747
1547;747
1548;747
1549;747
1550;746
1551;747
1552;747
1553;747
1554;747
1555;747
1556;747
1557;747
1558;747
1559;747
1560;747
1561;747
1562;747
1563;747
1564;747
1565;747
1566;747
1567;747
1568;747
1569;747
1570;746
1571;746
1572;747
1573;747
1574;747
1575;747
1576;747
1577;747
1578;747
1579;747
1580;747
1581;747
1582;747
1583;747
1584;747
1585;747
1586;747
1587;747
1588;747
1589;747
1590;747
1591;747
1592;747
1593;747
1594;747
1595;747
1596;747
1597;747
1598;747
1599;747
1600;747
1601;747
1602;747
1603;747
1604;747
1605;747
1606;747
1607;747
1608;747
1609;747
1610;747
1611;747
1612;747
1613;747
1614;747
1615;747
1616;747
1617;747
1618;747
1619;747
1620;747
1621;747
1622;747
1623;746
1624;746
1625;747
1626;746
1627;746
1628;746
1629;746
1630;746
1631;746
1632;747
1633;747
1634;746
1635;746
1636;746
1637;746
1638;746
1639;747
1640;747
1641;747
1642;747
1643;747
1644;746
1645;747
1646;747
1647;747
1648;746
1649;747
1650;747
1651;746
1652;747
1653;747
1654;746
1655;747
1656;747
1657;746
1658;747
1659;747
1660;746
1661;747
1662;747
1663;747
1664;746
1665;746
1666;746
1667;747
1668;746
1669;746
1670;746
1671;746
1672;746
1673;746
1674;747
1675;746
1676;746
1677;746
1678;746
1679;746
1680;746
1681;746
1682;746
1683;746
1684;746
1685;746
1686;746
1687;746
1688;746
1689;746
1690;746
1691;746
1692;746
1693;746
1694;746
1695;746
1696;746
1697;747
1698;746
1699;747
1700;747
1701;747
1702;747
1703;747
1704;747
1705;747
1706;747
1707;747
1708;747
1709;747
1710;747
1711;747
1712;747
1713;747
1714;747
1715;747
1716;747
1717;747
1718;747
1719;747
1720;746
1721;747
1722;747
1723;747
1724;747
1725;747
1726;747
1727;747
1728;747
1729;747
1730;747
1731;747
1732;747
1733;746
1734;747
1735;746
1736;747
1737;747
1738;747
1739;747
1740;747
1741;746
1742;747
1743;747
1744;747
1745;747
1746;746
1747;747
1748;746
1749;747
1750;747
1751;747
1752;747
1753;747
1754;747
1755;747
1756;747
1757;747
1758;746
1759;747
1760;747
1761;747
1762;747
1763;747
1764;747
1765;747
1766;747
1767;747
1768;747
1769;747
1770;747
1771;747
1772;747
1773;747
1774;747
1775;746
1776;747
1777;747
1778;747
1779;746
1780;747
1781;747
1782;746
1783;746
1784;747
1785;746
1786;747
1787;747
1788;747
1789;747
1790;747
1791;747
1792;747
1793;747
1794;746
1795;746
1796;747
1797;746
1798;746
1799;747
1800;746
1801;747
1802;746
1803;746
1804;746
1805;746
1806;746
1807;746
1808;746
1809;746
1810;747
1811;747
1812;747
1813;747
1814;746
1815;747
1816;747
1817;746
1818;747
1819;747
1820;747
1821;747
1822;747
1823;747
1824;747
1825;747
1826;747
1827;746
1828;747
1829;747
1830;747
1831;747
1832;747
1833;747
1834;747
1835;747
1836;747
1837;747
1838;747
1839;747
1840;747
1841;747
1842;746
1843;747
1844;746
1845;746
1846;746
1847;747
1848;747
1849;746
1850;747
1851;747
1852;747
1853;747
1854;746
1855;747
1856;747
1857;746
1858;746
1859;746
1860;746
1861;747
1862;747
1863;747
1864;747
1865;747
1866;747
1867;746
1868;747
1869;747
1870;747
1871;746
1872;747
1873;747
1874;747
1875;747
1876;747
1877;747
1878;747
1879;747
1880;747
1881;747
1882;747
1883;746
1884;747
1885;747
1886;747
1887;747
1888;747
1889;746
1890;746
1891;747
1892;746
1893;746
1894;746
1895;747
1896;746
1897;746
1898;746
1899;747
1900;746
1901;746
1902;746
1903;746
1904;746
1905;747
1906;746
1907;746
1908;746
1909;746
1910;746
1911;746
1912;746
1913;746
1914;746
1915;746
1916;746
1917;746
1918;746
1919;746
1920;746
1921;746
1922;746
1923;747
1924;746
1925;746
1926;746
1927;747
1928;746
1929;746
1930;746
1931;747
1932;747
1933;746
1934;747
1935;746
1936;746
1937;746
1938;747
1939;746
1940;746
1941;746
1942;746
1943;747
1944;747
1945;746
1946;747
1947;747
1948;747
1949;746
1950;746
1951;746
1952;747
1953;747
1954;746
1955;747
1956;747
1957;746
1958;746
1959;746
1960;746
1961;747
1962;747
1963;746
1964;747
1965;746
1966;747
1967;747
1968;747
1969;746
1970;747
1971;747
1972;747
1973;747
1974;747
1975;747
1976;747
1977;747
1978;747
1979;747
1980;747
1981;747
1982;747
1983;747
1984;747
1985;747
1986;747
1987;747
1988;747
1989;747
1990;747
1991;747
1992;747
1993;747
1994;747
1995;747
1996;747
1997;747
1998;747
1999;747
2000;747
2001;747
2002;747
2003;747
2004;747
2005;747
2006;747
2007;747
2008;747
2009;747
2010;747
2011;747
2012;747
2013;747
2014;747
2015;747
2016;747
2017;747
2018;747
2019;747
2020;747
2021;747
2022;747
2023;747
2024;747
2025;747
2026;747
2027;747
2028;747
2029;747
2030;747
2031;747
2032;747
2033;747
2034;747
2035;747
2036;747
2037;747
2038;747
2039;747
2040;747
2041;747
2042;747
2043;747
2044;747
2045;747
2046;747
2047;747
2048;747
2049;747
2050;747
2051;747
2052;747
2053;747
2054;747
2055;747
2056;747
2057;747
2058;747
2059;747
2060;747
2061;747
2062;747
2063;747
2064;747
2065;747
2066;747
2067;747
2068;747
2069;747
2070;747
2071;747
2072;747
2073;747
2074;747
2075;747
2076;747
2077;747
2078;747
2079;747
2080;747
2081;747
2082;747
2083;747
2084;747
2085;747
2086;747
2087;747
2088;747
2089;747
2090;747
2091;747
2092;747
2093;747
2094;747
2095;747
2096;747
2097;747
2098;747
2099;747
2100;747
2101;747
2102;747
2103;747
2104;747
2105;747
2106;747
2107;747
2108;747
2109;747
2110;747
2111;747
2112;747
2113;747
2114;747
2115;747
2116;747
2117;747
2118;747
2119;747
2120;747
2121;747
2122;747
2123;747
2124;748
2125;747
2126;747
2127;747
2128;747
2129;747
2130;747
2131;747
2132;747
2133;747
2134;747
2135;747
2136;747
2137;747
2138;747
2139;747
2140;747
2141;748
2142;747
2143;747
2144;747
2145;747
2146;747
2147;747
2148;748
2149;747
2150;747
2151;747
2152;748
2153;747
2154;747
2155;747
2156;747
2157;747
2158;747
2159;747
2160;748
2161;748
2162;747
2163;747
2164;747
2165;747
2166;747
2167;747
2168;747
2169;747
2170;747
2171;747
2172;747
2173;747
2174;747
2175;747
2176;747
2177;747
2178;747
2179;747
2180;747
2181;747
2182;747
2183;747
2184;747
2185;747
2186;747
2187;747
2188;747
2189;747
2190;747
2191;747
2192;747
2193;747
2194;747
2195;747
2196;747
2197;747
2198;747
2199;747
2200;747
2201;747
2202;747
2203;747
2204;747
2205;747
2206;747
2207;747
2208;747
2209;747
2210;747
2211;747
2212;747
2213;747
2214;747
2215;747
2216;747
2217;747
2218;747
2219;747
2220;747
2221;747
2222;747
2223;747
2224;747
2225;747
2226;747
2227;747
2228;747
2229;747
2230;747
2231;747
2232;747
2233;747
2234;747
2235;747
2236;747
2237;747
2238;747
2239;747
2240;747
2241;747
2242;747
2243;747
2244;747
2245;747
2246;747
2247;747
2248;747
2249;747
2250;747
2251;747
2252;747
2253;747
2254;747
2255;747
2256;747
2257;747
2258;747
2259;747
2260;748
2261;747
2262;747
2263;747
2264;747
2265;747
2266;747
2267;747
2268;747
2269;747
2270;747
2271;747
2272;747
2273;747
2274;747
2275;747
2276;747
2277;747
2278;747
2279;747
2280;747
2281;747
2282;747
2283;747
2284;747
2285;747
2286;747
2287;747
2288;747
2289;747
2290;747
2291;747
2292;747
2293;747
2294;747
2295;747
2296;747
2297;747
2298;747
2299;747
2300;747
2301;747
2302;747
2303;747
2304;747
2305;747
2306;747
2307;747
2308;747
2309;747
2310;747
2311;747
2312;747
2313;747
2314;747
2315;747
2316;747
2317;747
2318;747
2319;747
2320;747
2321;747
2322;747
2323;747
2324;747
2325;747
2326;747
2327;747
2328;747
2329;747
2330;747
2331;747
2332;747
2333;747
2334;747
2335;747
2336;747
2337;747
2338;747
2339;747
2340;747
2341;747
2342;747
2343;747
2344;747
2345;747
2346;747
2347;747
2348;747
2349;747
2350;747
2351;747
2352;747
2353;747
2354;747
2355;747
2356;747
2357;747
2358;747
2359;747
2360;747
2361;747
2362;747
2363;747
2364;747
2365;747
2366;747
2367;747
2368;747
2369;747
2370;747
2371;747
2372;747
2373;747
2374;747
2375;747
2376;747
2377;747
2378;747
2379;747
2380;747
2381;747
2382;747
2383;747
2384;747
2385;747
2386;747
2387;747
2388;747
2389;747
2390;747
2391;747
2392;747
2393;747
2394;747
2395;747
2396;747
2397;747
2398;747
2399;747
2400;747
2401;747
2402;747
2403;747
2404;747
2405;747
2406;747
2407;747
2408;747
2409;747
2410;747
2411;747
2412;747
2413;747
2414;747
2415;747
2416;747
2417;747
2418;747
2419;747
2420;747
2421;747
2422;747
2423;747
2424;746
2425;747
2426;747
2427;747
2428;747
2429;747
2430;747
2431;747
2432;746
2433;747
2434;746
2435;747
2436;747
2437;747
2438;747
2439;747
2440;747
2441;747
2442;747
2443;747
2444;747
2445;747
2446;746
2447;747
2448;747
2449;747
2450;747
2451;747
2452;747
2453;747
2454;747
2455;746
2456;747
2457;747
2458;747
2459;747
2460;747
2461;746
2462;746
2463;747
2464;746
2465;747
2466;747
2467;747
2468;747
2469;747
2470;747
2471;747
2472;747
2473;747
2474;747
2475;747
2476;747
2477;747
2478;747
2479;747
2480;747
2481;747
2482;747
2483;747
2484;746
2485;747
2486;747
2487;747
2488;747
2489;747
2490;747
2491;747
2492;747
2493;747
2494;747
2495;747
2496;747
2497;747
2498;747
2499;747
2500;747
2501;747
2502;747
2503;747
2504;747
2505;747
2506;747
2507;747
2508;747
2509;747
2510;747
2511;747
2512;747
2513;747
2514;747
2515;747
2516;747
2517;747
2518;747
2519;747
2520;747
2521;747
2522;747
2523;747
2524;747
2525;747
2526;747
2527;747
2528;747
2529;747
2530;747
2531;747
2532;747
2533;747
2534;747
2535;747
2536;747
2537;747
2538;747
2539;747
2540;747
2541;747
2542;747
2543;747
2544;747
2545;747
2546;746
2547;747
2548;747
2549;747
2550;747
2551;747
2552;747
2553;747
2554;747
2555;747
2556;747
2557;747
2558;747
2559;747
2560;747
2561;747
2562;747
2563;747
2564;747
2565;747
2566;747
2567;747
2568;747
2569;747
2570;747
2571;747
2572;747
2573;747
2574;747
2575;747
2576;747
2577;747
2578;747
2579;747
2580;747
2581;747
2582;747
2583;746
2584;746
2585;746
2586;747
2587;747
2588;747
2589;747
2590;747
2591;746
2592;746
2593;747
2594;747
2595;747
2596;747
2597;747
2598;746
2599;747
2600;746
2601;746
2602;747
2603;747
2604;747
2605;746
2606;747
2607;747
2608;747
2609;747
2610;747
2611;746
2612;747
2613;747
2614;746
2615;747
2616;747
2617;747
2618;747
2619;747
2620;747
2621;747
2622;747
2623;746
2624;747
2625;747
2626;747
2627;747
2628;747
2629;747
2630;746
2631;747
2632;746
2633;746
2634;747
2635;747
2636;746
2637;746
2638;746
2639;746
2640;747
2641;746
2642;747
2643;746
2644;746
2645;746
2646;746
2647;747
2648;746
2649;746
2650;746
2651;746
2652;746
2653;746
2654;746
2655;746
2656;747
2657;746
2658;747
2659;746
2660;746
2661;746
2662;746
2663;746
2664;747
2665;746
2666;746
2667;746
2668;746
2669;746
2670;746
2671;747
2672;746
2673;746
2674;746
2675;746
2676;746
2677;746
2678;746
2679;746
2680;747
2681;746
2682;746
2683;746
2684;746
2685;746
2686;746
2687;746
2688;746
2689;746
2690;746
2691;746
2692;746
2693;746
2694;746
2695;746
2696;746
2697;746
2698;746
2699;746
2700;746
2701;746
2702;746
2703;746
2704;746
2705;746
2706;746
2707;746
2708;746
2709;746
2710;746
2711;746
2712;746
2713;746
2714;746
2715;746
2716;746
2717;746
2718;746
2719;746
2720;746
2721;746
2722;746
2723;746
2724;746
2725;746
2726;746
2727;746
2728;746
2729;746
2730;746
2731;746
2732;746
2733;746
2734;746
2735;746
2736;746
2737;746
2738;746
2739;746
2740;746
2741;746
2742;746
2743;746
2744;746
2745;746
2746;746
2747;746
2748;746
2749;746
2750;746
2751;746
2752;746
2753;746
2754;746
2755;746
2756;746
2757;746
2758;746
2759;746
2760;746
2761;746
2762;746
2763;746
2764;746
2765;746
2766;746
2767;746
2768;746
2769;746
2770;746
2771;746
2772;746
2773;746
2774;746
2775;746
2776;746
2777;746
2778;746
2779;746
2780;746
2781;746
2782;746
2783;746
2784;746
2785;746
2786;746
2787;746
2788;746
2789;746
2790;746
2791;746
2792;746
2793;746
2794;746
2795;746
2796;746
2797;746
2798;746
2799;746
2800;746
2801;746
2802;746
2803;746
2804;746
2805;746
2806;746
2807;746
2808;746
2809;746
2810;746
2811;746
2812;746
2813;746
2814;746
2815;746
2816;746
2817;746
2818;746
2819;746
2820;746
2821;746
2822;746
2823;746
2824;746
2825;746
2826;746
2827;746
2828;746
2829;746
2830;746
2831;746
2832;746
2833;746
2834;746
2835;746
2836;746
2837;746
2838;746
2839;746
2840;746
2841;746
2842;746
2843;746
2844;746
2845;746
2846;746
2847;746
2848;746
2849;746
2850;746
2851;746
2852;746
2853;746
2854;746
2855;746
2856;746
2857;746
2858;746
2859;746
2860;746
2861;746
2862;746
2863;746
2864;746
2865;747
2866;747
2867;747
2868;747
2869;747
2870;747
2871;747
2872;747
2873;747
2874;747
2875;747
2876;746
2877;746
2878;746
2879;746
2880;746
2881;746
2882;746
2883;746
2884;746
2885;746
2886;746
2887;746
2888;746
2889;746
2890;746
2891;746
2892;745
2893;745
2894;745
2895;746
2896;745
2897;746
2898;746
2899;746
2900;745
2901;745
2902;746
2903;746
2904;746
2905;746
2906;746
2907;747
2908;747
2909;747
2910;747
2911;747
2912;747
2913;748
2914;748
2915;748
2916;748
2917;748
2918;748
2919;748
2920;748
2921;748
2922;748
2923;748
2924;749
2925;749
2926;749
2927;749
2928;749
2929;749
2930;749
2931;749
2932;748
2933;748
2934;748
2935;748
2936;748
2937;748
2938;748
2939;748
2940;748
2941;748
2942;748
2943;748
2944;747
2945;747
2946;747
2947;747
2948;748
2949;747
2950;748
2951;748
2952;748
2953;748
2954;748
2955;748
2956;749
2957;749
2958;749
2959;749
2960;750
2961;750
2962;750
2963;751
2964;750
2965;750
2966;751
2967;751
2968;750
2969;750
2970;751
2971;751
2972;751
2973;751
2974;751
2975;751
2976;752
2977;752
2978;752
2979;753
2980;753
2981;754
2982;756
2983;756
2984;757
2985;758
2986;758
2987;758
2988;759
2989;758
2990;758
2991;758
2992;758
2993;757
2994;755
2995;755
